district_id,year,yield_mt_ha,rainfall_mm,avg_temp_c,humidity_pct,soil_nitrogen,soil_phosphorus,soil_ph,ndvi_mean,sowing_week,irrigated_area_pct,prev_year_yield,crop_id
Durg,1990,1.18143,800,28,70,50,30,6.5,0.5,20,50,1.18143,1
Durg,1991,1.13631,800,28,70,50,30,6.5,0.5,20,50,1.18143,1
Durg,1992,1.1298,800,28,70,50,30,6.5,0.5,20,50,1.13631,1
Durg,1993,1.24602,800,28,70,50,30,6.5,0.5,20,50,1.1298,1
Durg,1994,1.33173,800,28,70,50,30,6.5,0.5,20,50,1.24602,1
Durg,1995,1.45444,800,28,70,50,30,6.5,0.5,20,50,1.33173,1
Durg,1996,1.2902,800,28,70,50,30,6.5,0.5,20,50,1.45444,1
Durg,1997,1.1383699999999999,800,28,70,50,30,6.5,0.5,20,50,1.2902,1
Durg,1998,0.8704500000000001,800,28,70,50,30,6.5,0.5,20,50,1.1383699999999999,1
Durg,1999,1.25104,800,28,70,50,30,6.5,0.5,20,50,0.8704500000000001,1
Durg,2000,0.62489,800,28,70,50,30,6.5,0.5,20,50,1.25104,1
Durg,2001,1.29413,800,28,70,50,30,6.5,0.5,20,50,0.62489,1
Durg,2002,0.6436000000000001,800,28,70,50,30,6.5,0.5,20,50,1.29413,1
Durg,2003,1.4947300000000001,800,28,70,50,30,6.5,0.5,20,50,0.6436000000000001,1
Durg,2004,1.2684600000000001,800,28,70,50,30,6.5,0.5,20,50,1.4947300000000001,1
Durg,2005,1.2684600000000001,800,28,70,50,30,6.5,0.5,20,50,1.2684600000000001,1
Durg,2006,1.5058099999999999,800,28,70,50,30,6.5,0.5,20,50,1.2684600000000001,1
Durg,2007,1.36998,800,28,70,50,30,6.5,0.5,20,50,1.5058099999999999,1
Durg,2008,0.87642,800,28,70,50,30,6.5,0.5,20,50,1.36998,1
Durg,2009,0.78837,800,28,70,50,30,6.5,0.5,20,50,0.87642,1
Durg,2010,1.69577,800,28,70,50,30,6.5,0.5,20,50,0.78837,1
Durg,2011,1.75623,800,28,70,50,30,6.5,0.5,20,50,1.69577,1
Durg,2012,1.90097,800,28,70,50,30,6.5,0.5,20,50,1.75623,1
Durg,2013,1.5818599999999998,800,28,70,50,30,6.5,0.5,20,50,1.90097,1
Durg,2014,1.7298900000000001,800,28,70,50,30,6.5,0.5,20,50,1.5818599999999998,1
Durg,2015,1.07695,800,28,70,50,30,6.5,0.5,20,50,1.7298900000000001,1
Durg,2016,2.08596,800,28,70,50,30,6.5,0.5,20,50,1.07695,1
Durg,2017,1.1689200000000002,800,28,70,50,30,6.5,0.5,20,50,2.08596,1
Bastar,1990,0.97047,800,28,70,50,30,6.5,0.5,20,50,1.1689200000000002,1
Bastar,1991,1.07213,800,28,70,50,30,6.5,0.5,20,50,0.97047,1
Bastar,1992,0.9125599999999999,800,28,70,50,30,6.5,0.5,20,50,1.07213,1
Bastar,1993,0.99736,800,28,70,50,30,6.5,0.5,20,50,0.9125599999999999,1
Bastar,1994,0.99033,800,28,70,50,30,6.5,0.5,20,50,0.99736,1
Bastar,1995,0.9517,800,28,70,50,30,6.5,0.5,20,50,0.99033,1
Bastar,1996,1.04099,800,28,70,50,30,6.5,0.5,20,50,0.9517,1
Bastar,1997,0.73057,800,28,70,50,30,6.5,0.5,20,50,1.04099,1
Bastar,1998,0.90863,800,28,70,50,30,6.5,0.5,20,50,0.73057,1
Bastar,1999,1.07595,800,28,70,50,30,6.5,0.5,20,50,0.90863,1
Bastar,2000,0.8342,800,28,70,50,30,6.5,0.5,20,50,1.07595,1
Bastar,2001,1.45452,800,28,70,50,30,6.5,0.5,20,50,0.8342,1
Bastar,2002,0.53114,800,28,70,50,30,6.5,0.5,20,50,1.45452,1
Bastar,2003,1.6484100000000002,800,28,70,50,30,6.5,0.5,20,50,0.53114,1
Bastar,2004,1.24105,800,28,70,50,30,6.5,0.5,20,50,1.6484100000000002,1
Bastar,2005,1.24105,800,28,70,50,30,6.5,0.5,20,50,1.24105,1
Bastar,2006,1.5306099999999998,800,28,70,50,30,6.5,0.5,20,50,1.24105,1
Bastar,2007,1.48183,800,28,70,50,30,6.5,0.5,20,50,1.5306099999999998,1
Bastar,2008,1.16176,800,28,70,50,30,6.5,0.5,20,50,1.48183,1
Bastar,2009,1.08904,800,28,70,50,30,6.5,0.5,20,50,1.16176,1
Bastar,2010,1.90545,800,28,70,50,30,6.5,0.5,20,50,1.08904,1
Bastar,2011,1.23123,800,28,70,50,30,6.5,0.5,20,50,1.90545,1
Bastar,2012,2.10306,800,28,70,50,30,6.5,0.5,20,50,1.23123,1
Bastar,2013,1.9694,800,28,70,50,30,6.5,0.5,20,50,2.10306,1
Bastar,2014,2.12933,800,28,70,50,30,6.5,0.5,20,50,1.9694,1
Bastar,2015,1.03087,800,28,70,50,30,6.5,0.5,20,50,2.12933,1
Bastar,2016,1.97324,800,28,70,50,30,6.5,0.5,20,50,1.03087,1
Bastar,2017,1.21423,800,28,70,50,30,6.5,0.5,20,50,1.97324,1
Raipur,1990,1.36315,800,28,70,50,30,6.5,0.5,20,50,1.21423,1
Raipur,1991,1.427,800,28,70,50,30,6.5,0.5,20,50,1.36315,1
Raipur,1992,1.60995,800,28,70,50,30,6.5,0.5,20,50,1.427,1
Raipur,1993,1.59811,800,28,70,50,30,6.5,0.5,20,50,1.60995,1
Raipur,1994,1.44882,800,28,70,50,30,6.5,0.5,20,50,1.59811,1
Raipur,1995,1.44749,800,28,70,50,30,6.5,0.5,20,50,1.44882,1
Raipur,1996,1.68387,800,28,70,50,30,6.5,0.5,20,50,1.44749,1
Raipur,1997,1.10625,800,28,70,50,30,6.5,0.5,20,50,1.68387,1
Raipur,1998,0.71286,800,28,70,50,30,6.5,0.5,20,50,1.10625,1
Raipur,1999,1.45113,800,28,70,50,30,6.5,0.5,20,50,0.71286,1
Raipur,2000,0.51881,800,28,70,50,30,6.5,0.5,20,50,1.45113,1
Raipur,2001,1.24174,800,28,70,50,30,6.5,0.5,20,50,0.51881,1
Raipur,2002,0.7346699999999999,800,28,70,50,30,6.5,0.5,20,50,1.24174,1
Raipur,2003,1.44252,800,28,70,50,30,6.5,0.5,20,50,0.7346699999999999,1
Raipur,2004,1.24964,800,28,70,50,30,6.5,0.5,20,50,1.44252,1
Raipur,2005,1.24964,800,28,70,50,30,6.5,0.5,20,50,1.24964,1
Raipur,2006,1.44243,800,28,70,50,30,6.5,0.5,20,50,1.24964,1
Raipur,2007,1.55053,800,28,70,50,30,6.5,0.5,20,50,1.44243,1
Raipur,2008,1.32915,800,28,70,50,30,6.5,0.5,20,50,1.55053,1
Raipur,2009,1.4076600000000001,800,28,70,50,30,6.5,0.5,20,50,1.32915,1
Raipur,2010,1.66171,800,28,70,50,30,6.5,0.5,20,50,1.4076600000000001,1
Raipur,2011,1.48367,800,28,70,50,30,6.5,0.5,20,50,1.66171,1
Raipur,2012,1.98725,800,28,70,50,30,6.5,0.5,20,50,1.48367,1
Raipur,2013,1.73323,800,28,70,50,30,6.5,0.5,20,50,1.98725,1
Raipur,2014,2.0558,800,28,70,50,30,6.5,0.5,20,50,1.73323,1
Raipur,2015,1.43157,800,28,70,50,30,6.5,0.5,20,50,2.0558,1
Raipur,2016,2.4100900000000003,800,28,70,50,30,6.5,0.5,20,50,1.43157,1
Raipur,2017,1.58596,800,28,70,50,30,6.5,0.5,20,50,2.4100900000000003,1
Bilaspur,1990,1.3984,800,28,70,50,30,6.5,0.5,20,50,1.58596,1
Bilaspur,1991,1.2965499999999999,800,28,70,50,30,6.5,0.5,20,50,1.3984,1
Bilaspur,1992,1.04683,800,28,70,50,30,6.5,0.5,20,50,1.2965499999999999,1
Bilaspur,1993,1.35181,800,28,70,50,30,6.5,0.5,20,50,1.04683,1
Bilaspur,1994,1.6179000000000001,800,28,70,50,30,6.5,0.5,20,50,1.35181,1
Bilaspur,1995,1.3315,800,28,70,50,30,6.5,0.5,20,50,1.6179000000000001,1
Bilaspur,1996,1.3408399999999998,800,28,70,50,30,6.5,0.5,20,50,1.3315,1
Bilaspur,1997,0.49581000000000003,800,28,70,50,30,6.5,0.5,20,50,1.3408399999999998,1
Bilaspur,1998,0.8122699999999999,800,28,70,50,30,6.5,0.5,20,50,0.49581000000000003,1
Bilaspur,1999,1.49818,800,28,70,50,30,6.5,0.5,20,50,0.8122699999999999,1
Bilaspur,2000,0.6213099999999999,800,28,70,50,30,6.5,0.5,20,50,1.49818,1
Bilaspur,2001,1.4221300000000001,800,28,70,50,30,6.5,0.5,20,50,0.6213099999999999,1
Bilaspur,2002,0.87559,800,28,70,50,30,6.5,0.5,20,50,1.4221300000000001,1
Bilaspur,2003,1.42448,800,28,70,50,30,6.5,0.5,20,50,0.87559,1
Bilaspur,2004,1.22845,800,28,70,50,30,6.5,0.5,20,50,1.42448,1
Bilaspur,2005,1.22845,800,28,70,50,30,6.5,0.5,20,50,1.22845,1
Bilaspur,2006,1.58133,800,28,70,50,30,6.5,0.5,20,50,1.22845,1
Bilaspur,2007,1.6193199999999999,800,28,70,50,30,6.5,0.5,20,50,1.58133,1
Bilaspur,2008,1.42876,800,28,70,50,30,6.5,0.5,20,50,1.6193199999999999,1
Bilaspur,2009,1.42757,800,28,70,50,30,6.5,0.5,20,50,1.42876,1
Bilaspur,2010,1.88983,800,28,70,50,30,6.5,0.5,20,50,1.42757,1
Bilaspur,2011,2.0790100000000002,800,28,70,50,30,6.5,0.5,20,50,1.88983,1
Bilaspur,2012,2.33761,800,28,70,50,30,6.5,0.5,20,50,2.0790100000000002,1
Bilaspur,2013,2.17195,800,28,70,50,30,6.5,0.5,20,50,2.33761,1
Bilaspur,2014,2.3104299999999998,800,28,70,50,30,6.5,0.5,20,50,2.17195,1
Bilaspur,2015,1.83192,800,28,70,50,30,6.5,0.5,20,50,2.3104299999999998,1
Bilaspur,2016,2.55421,800,28,70,50,30,6.5,0.5,20,50,1.83192,1
Bilaspur,2017,1.77997,800,28,70,50,30,6.5,0.5,20,50,2.55421,1
Raigarh,1990,0.96436,800,28,70,50,30,6.5,0.5,20,50,1.77997,1
Raigarh,1991,1.10646,800,28,70,50,30,6.5,0.5,20,50,0.96436,1
Raigarh,1992,1.05484,800,28,70,50,30,6.5,0.5,20,50,1.10646,1
Raigarh,1993,1.22972,800,28,70,50,30,6.5,0.5,20,50,1.05484,1
Raigarh,1994,1.33746,800,28,70,50,30,6.5,0.5,20,50,1.22972,1
Raigarh,1995,1.0345199999999999,800,28,70,50,30,6.5,0.5,20,50,1.33746,1
Raigarh,1996,1.28735,800,28,70,50,30,6.5,0.5,20,50,1.0345199999999999,1
Raigarh,1997,0.8162999999999999,800,28,70,50,30,6.5,0.5,20,50,1.28735,1
Raigarh,1998,1.11576,800,28,70,50,30,6.5,0.5,20,50,0.8162999999999999,1
Raigarh,1999,1.13118,800,28,70,50,30,6.5,0.5,20,50,1.11576,1
Raigarh,2000,0.5647300000000001,800,28,70,50,30,6.5,0.5,20,50,1.13118,1
Raigarh,2001,1.25202,800,28,70,50,30,6.5,0.5,20,50,0.5647300000000001,1
Raigarh,2002,0.6781,800,28,70,50,30,6.5,0.5,20,50,1.25202,1
Raigarh,2003,1.29414,800,28,70,50,30,6.5,0.5,20,50,0.6781,1
Raigarh,2004,0.99122,800,28,70,50,30,6.5,0.5,20,50,1.29414,1
Raigarh,2005,0.99122,800,28,70,50,30,6.5,0.5,20,50,0.99122,1
Raigarh,2006,1.0400699999999998,800,28,70,50,30,6.5,0.5,20,50,0.99122,1
Raigarh,2007,1.25904,800,28,70,50,30,6.5,0.5,20,50,1.0400699999999998,1
Raigarh,2008,1.1831800000000001,800,28,70,50,30,6.5,0.5,20,50,1.25904,1
Raigarh,2009,1.11831,800,28,70,50,30,6.5,0.5,20,50,1.1831800000000001,1
Raigarh,2010,1.37515,800,28,70,50,30,6.5,0.5,20,50,1.11831,1
Raigarh,2011,1.4304100000000002,800,28,70,50,30,6.5,0.5,20,50,1.37515,1
Raigarh,2012,1.51728,800,28,70,50,30,6.5,0.5,20,50,1.4304100000000002,1
Raigarh,2013,1.38792,800,28,70,50,30,6.5,0.5,20,50,1.51728,1
Raigarh,2014,1.60868,800,28,70,50,30,6.5,0.5,20,50,1.38792,1
Raigarh,2015,1.01329,800,28,70,50,30,6.5,0.5,20,50,1.60868,1
Raigarh,2016,1.80023,800,28,70,50,30,6.5,0.5,20,50,1.01329,1
Raigarh,2017,1.51607,800,28,70,50,30,6.5,0.5,20,50,1.80023,1
Surguja,1990,1.18935,800,28,70,50,30,6.5,0.5,20,50,1.51607,1
Surguja,1991,0.85536,800,28,70,50,30,6.5,0.5,20,50,1.18935,1
Surguja,1992,0.69448,800,28,70,50,30,6.5,0.5,20,50,0.85536,1
Surguja,1993,0.79116,800,28,70,50,30,6.5,0.5,20,50,0.69448,1
Surguja,1994,1.11286,800,28,70,50,30,6.5,0.5,20,50,0.79116,1
Surguja,1995,0.88039,800,28,70,50,30,6.5,0.5,20,50,1.11286,1
Surguja,1996,1.05614,800,28,70,50,30,6.5,0.5,20,50,0.88039,1
Surguja,1997,0.80861,800,28,70,50,30,6.5,0.5,20,50,1.05614,1
Surguja,1998,0.73107,800,28,70,50,30,6.5,0.5,20,50,0.80861,1
Surguja,1999,1.13667,800,28,70,50,30,6.5,0.5,20,50,0.73107,1
Surguja,2000,0.63658,800,28,70,50,30,6.5,0.5,20,50,1.13667,1
Surguja,2001,1.3335599999999999,800,28,70,50,30,6.5,0.5,20,50,0.63658,1
Surguja,2002,0.68051,800,28,70,50,30,6.5,0.5,20,50,1.3335599999999999,1
Surguja,2003,1.3111400000000002,800,28,70,50,30,6.5,0.5,20,50,0.68051,1
Surguja,2004,0.98246,800,28,70,50,30,6.5,0.5,20,50,1.3111400000000002,1
Surguja,2005,0.98246,800,28,70,50,30,6.5,0.5,20,50,0.98246,1
Surguja,2006,1.0541800000000001,800,28,70,50,30,6.5,0.5,20,50,0.98246,1
Surguja,2007,1.14327,800,28,70,50,30,6.5,0.5,20,50,1.0541800000000001,1
Surguja,2008,1.17601,800,28,70,50,30,6.5,0.5,20,50,1.14327,1
Surguja,2009,0.72005,800,28,70,50,30,6.5,0.5,20,50,1.17601,1
Surguja,2010,1.0759,800,28,70,50,30,6.5,0.5,20,50,0.72005,1
Surguja,2011,1.40553,800,28,70,50,30,6.5,0.5,20,50,1.0759,1
Surguja,2012,1.63247,800,28,70,50,30,6.5,0.5,20,50,1.40553,1
Surguja,2013,1.7042,800,28,70,50,30,6.5,0.5,20,50,1.63247,1
Surguja,2014,1.80122,800,28,70,50,30,6.5,0.5,20,50,1.7042,1
Surguja,2015,1.1938199999999999,800,28,70,50,30,6.5,0.5,20,50,1.80122,1
Surguja,2016,1.73296,800,28,70,50,30,6.5,0.5,20,50,1.1938199999999999,1
Surguja,2017,1.38984,800,28,70,50,30,6.5,0.5,20,50,1.73296,1
Jabalpur,1990,0.82509,800,28,70,50,30,6.5,0.5,20,50,1.38984,1
Jabalpur,1991,0.54191,800,28,70,50,30,6.5,0.5,20,50,0.82509,1
Jabalpur,1992,0.65884,800,28,70,50,30,6.5,0.5,20,50,0.54191,1
Jabalpur,1993,0.68024,800,28,70,50,30,6.5,0.5,20,50,0.65884,1
Jabalpur,1994,0.75839,800,28,70,50,30,6.5,0.5,20,50,0.68024,1
Jabalpur,1995,0.73885,800,28,70,50,30,6.5,0.5,20,50,0.75839,1
Jabalpur,1996,0.56332,800,28,70,50,30,6.5,0.5,20,50,0.73885,1
Jabalpur,1997,0.53276,800,28,70,50,30,6.5,0.5,20,50,0.56332,1
Jabalpur,1998,0.51337,800,28,70,50,30,6.5,0.5,20,50,0.53276,1
Jabalpur,1999,1.0528199999999999,800,28,70,50,30,6.5,0.5,20,50,0.51337,1
Jabalpur,2000,0.43822000000000005,800,28,70,50,30,6.5,0.5,20,50,1.0528199999999999,1
Jabalpur,2001,0.8390299999999999,800,28,70,50,30,6.5,0.5,20,50,0.43822000000000005,1
Jabalpur,2002,0.56731,800,28,70,50,30,6.5,0.5,20,50,0.8390299999999999,1
Jabalpur,2003,0.97811,800,28,70,50,30,6.5,0.5,20,50,0.56731,1
Jabalpur,2004,0.90195,800,28,70,50,30,6.5,0.5,20,50,0.97811,1
Jabalpur,2005,0.86352,800,28,70,50,30,6.5,0.5,20,50,0.90195,1
Jabalpur,2006,0.5981000000000001,800,28,70,50,30,6.5,0.5,20,50,0.86352,1
Jabalpur,2007,0.34798,800,28,70,50,30,6.5,0.5,20,50,0.5981000000000001,1
Jabalpur,2008,0.59833,800,28,70,50,30,6.5,0.5,20,50,0.34798,1
Jabalpur,2009,0.58284,800,28,70,50,30,6.5,0.5,20,50,0.59833,1
Jabalpur,2010,1.0258099999999999,800,28,70,50,30,6.5,0.5,20,50,0.58284,1
Jabalpur,2011,1.29759,800,28,70,50,30,6.5,0.5,20,50,1.0258099999999999,1
Jabalpur,2012,1.60825,800,28,70,50,30,6.5,0.5,20,50,1.29759,1
Jabalpur,2013,1.931,800,28,70,50,30,6.5,0.5,20,50,1.60825,1
Jabalpur,2014,1.27374,800,28,70,50,30,6.5,0.5,20,50,1.931,1
Jabalpur,2015,1.1202999999999999,800,28,70,50,30,6.5,0.5,20,50,1.27374,1
Jabalpur,2016,2.90071,800,28,70,50,30,6.5,0.5,20,50,1.1202999999999999,1
Jabalpur,2017,2.50319,800,28,70,50,30,6.5,0.5,20,50,2.90071,1
Balaghat,1990,1.2572999999999999,800,28,70,50,30,6.5,0.5,20,50,2.50319,1
Balaghat,1991,1.00931,800,28,70,50,30,6.5,0.5,20,50,1.2572999999999999,1
Balaghat,1992,1.11083,800,28,70,50,30,6.5,0.5,20,50,1.00931,1
Balaghat,1993,1.24048,800,28,70,50,30,6.5,0.5,20,50,1.11083,1
Balaghat,1994,0.9368099999999999,800,28,70,50,30,6.5,0.5,20,50,1.24048,1
Balaghat,1995,1.21619,800,28,70,50,30,6.5,0.5,20,50,0.9368099999999999,1
Balaghat,1996,1.03985,800,28,70,50,30,6.5,0.5,20,50,1.21619,1
Balaghat,1997,1.0565799999999999,800,28,70,50,30,6.5,0.5,20,50,1.03985,1
Balaghat,1998,1.24698,800,28,70,50,30,6.5,0.5,20,50,1.0565799999999999,1
Balaghat,1999,1.3348,800,28,70,50,30,6.5,0.5,20,50,1.24698,1
Balaghat,2000,0.84915,800,28,70,50,30,6.5,0.5,20,50,1.3348,1
Balaghat,2001,1.43567,800,28,70,50,30,6.5,0.5,20,50,0.84915,1
Balaghat,2002,0.8396,800,28,70,50,30,6.5,0.5,20,50,1.43567,1
Balaghat,2003,1.46926,800,28,70,50,30,6.5,0.5,20,50,0.8396,1
Balaghat,2004,1.09649,800,28,70,50,30,6.5,0.5,20,50,1.46926,1
Balaghat,2005,1.46876,800,28,70,50,30,6.5,0.5,20,50,1.09649,1
Balaghat,2006,1.20386,800,28,70,50,30,6.5,0.5,20,50,1.46876,1
Balaghat,2007,0.93583,800,28,70,50,30,6.5,0.5,20,50,1.20386,1
Balaghat,2008,0.7268600000000001,800,28,70,50,30,6.5,0.5,20,50,0.93583,1
Balaghat,2009,1.3648099999999999,800,28,70,50,30,6.5,0.5,20,50,0.7268600000000001,1
Balaghat,2010,1.4239600000000001,800,28,70,50,30,6.5,0.5,20,50,1.3648099999999999,1
Balaghat,2011,1.36279,800,28,70,50,30,6.5,0.5,20,50,1.4239600000000001,1
Balaghat,2012,1.86548,800,28,70,50,30,6.5,0.5,20,50,1.36279,1
Balaghat,2013,1.67825,800,28,70,50,30,6.5,0.5,20,50,1.86548,1
Balaghat,2014,1.834,800,28,70,50,30,6.5,0.5,20,50,1.67825,1
Balaghat,2015,1.6741700000000002,800,28,70,50,30,6.5,0.5,20,50,1.834,1
Balaghat,2016,2.48283,800,28,70,50,30,6.5,0.5,20,50,1.6741700000000002,1
Balaghat,2017,1.7959200000000002,800,28,70,50,30,6.5,0.5,20,50,2.48283,1
Chhindwara,1990,0.99519,800,28,70,50,30,6.5,0.5,20,50,1.7959200000000002,1
Chhindwara,1991,0.56545,800,28,70,50,30,6.5,0.5,20,50,0.99519,1
Chhindwara,1992,0.69355,800,28,70,50,30,6.5,0.5,20,50,0.56545,1
Chhindwara,1993,0.90206,800,28,70,50,30,6.5,0.5,20,50,0.69355,1
Chhindwara,1994,0.96517,800,28,70,50,30,6.5,0.5,20,50,0.90206,1
Chhindwara,1995,0.56633,800,28,70,50,30,6.5,0.5,20,50,0.96517,1
Chhindwara,1996,0.83158,800,28,70,50,30,6.5,0.5,20,50,0.56633,1
Chhindwara,1997,0.7563500000000001,800,28,70,50,30,6.5,0.5,20,50,0.83158,1
Chhindwara,1998,0.62371,800,28,70,50,30,6.5,0.5,20,50,0.7563500000000001,1
Chhindwara,1999,0.8307100000000001,800,28,70,50,30,6.5,0.5,20,50,0.62371,1
Chhindwara,2000,0.44355,800,28,70,50,30,6.5,0.5,20,50,0.8307100000000001,1
Chhindwara,2001,0.44488,800,28,70,50,30,6.5,0.5,20,50,0.44355,1
Chhindwara,2002,0.43307,800,28,70,50,30,6.5,0.5,20,50,0.44488,1
Chhindwara,2003,0.8683099999999999,800,28,70,50,30,6.5,0.5,20,50,0.43307,1
Chhindwara,2004,0.67108,800,28,70,50,30,6.5,0.5,20,50,0.8683099999999999,1
Chhindwara,2005,0.76449,800,28,70,50,30,6.5,0.5,20,50,0.67108,1
Chhindwara,2006,0.8108,800,28,70,50,30,6.5,0.5,20,50,0.76449,1
Chhindwara,2007,0.58585,800,28,70,50,30,6.5,0.5,20,50,0.8108,1
Chhindwara,2008,0.49585,800,28,70,50,30,6.5,0.5,20,50,0.58585,1
Chhindwara,2009,0.7553200000000001,800,28,70,50,30,6.5,0.5,20,50,0.49585,1
Chhindwara,2010,1.65027,800,28,70,50,30,6.5,0.5,20,50,0.7553200000000001,1
Chhindwara,2011,2.12871,800,28,70,50,30,6.5,0.5,20,50,1.65027,1
Chhindwara,2012,2.75251,800,28,70,50,30,6.5,0.5,20,50,2.12871,1
Chhindwara,2013,2.03114,800,28,70,50,30,6.5,0.5,20,50,2.75251,1
Chhindwara,2014,2.4,800,28,70,50,30,6.5,0.5,20,50,2.03114,1
Chhindwara,2015,1.74194,800,28,70,50,30,6.5,0.5,20,50,2.4,1
Chhindwara,2016,1.5237100000000001,800,28,70,50,30,6.5,0.5,20,50,1.74194,1
Chhindwara,2017,1.2367000000000001,800,28,70,50,30,6.5,0.5,20,50,1.5237100000000001,1
Narsinghpur,1990,1.11404,800,28,70,50,30,6.5,0.5,20,50,1.2367000000000001,1
Narsinghpur,1991,1.17273,800,28,70,50,30,6.5,0.5,20,50,1.11404,1
Narsinghpur,1992,1.03774,800,28,70,50,30,6.5,0.5,20,50,1.17273,1
Narsinghpur,1993,1.1,800,28,70,50,30,6.5,0.5,20,50,1.03774,1
Narsinghpur,1994,1.04396,800,28,70,50,30,6.5,0.5,20,50,1.1,1
Narsinghpur,1995,0.8,800,28,70,50,30,6.5,0.5,20,50,1.04396,1
Narsinghpur,1996,1.0851099999999998,800,28,70,50,30,6.5,0.5,20,50,0.8,1
Narsinghpur,1997,1.0975599999999999,800,28,70,50,30,6.5,0.5,20,50,1.0851099999999998,1
Narsinghpur,1998,1.16667,800,28,70,50,30,6.5,0.5,20,50,1.0975599999999999,1
Narsinghpur,1999,1.2766,800,28,70,50,30,6.5,0.5,20,50,1.16667,1
Narsinghpur,2000,0.8425900000000001,800,28,70,50,30,6.5,0.5,20,50,1.2766,1
Narsinghpur,2001,1.16667,800,28,70,50,30,6.5,0.5,20,50,0.8425900000000001,1
Narsinghpur,2002,0.7,800,28,70,50,30,6.5,0.5,20,50,1.16667,1
Narsinghpur,2003,1.17293,800,28,70,50,30,6.5,0.5,20,50,0.7,1
Narsinghpur,2004,1.06557,800,28,70,50,30,6.5,0.5,20,50,1.17293,1
Narsinghpur,2005,1.06743,800,28,70,50,30,6.5,0.5,20,50,1.06557,1
Narsinghpur,2006,1.07127,800,28,70,50,30,6.5,0.5,20,50,1.06743,1
Narsinghpur,2007,0.64961,800,28,70,50,30,6.5,0.5,20,50,1.07127,1
Narsinghpur,2008,0.6145,800,28,70,50,30,6.5,0.5,20,50,0.64961,1
Narsinghpur,2009,1.1119400000000002,800,28,70,50,30,6.5,0.5,20,50,0.6145,1
Narsinghpur,2010,1.56,800,28,70,50,30,6.5,0.5,20,50,1.1119400000000002,1
Narsinghpur,2011,1.79167,800,28,70,50,30,6.5,0.5,20,50,1.56,1
Narsinghpur,2012,1.3330799999999998,800,28,70,50,30,6.5,0.5,20,50,1.79167,1
Narsinghpur,2013,1.3611099999999998,800,28,70,50,30,6.5,0.5,20,50,1.3330799999999998,1
Narsinghpur,2014,1.4072200000000001,800,28,70,50,30,6.5,0.5,20,50,1.3611099999999998,1
Narsinghpur,2015,2.62735,800,28,70,50,30,6.5,0.5,20,50,1.4072200000000001,1
Narsinghpur,2016,2.812,800,28,70,50,30,6.5,0.5,20,50,2.62735,1
Narsinghpur,2017,4.63683,800,28,70,50,30,6.5,0.5,20,50,2.812,1
Seoni / Shivani,1990,1.4238,800,28,70,50,30,6.5,0.5,20,50,4.63683,1
Seoni / Shivani,1991,0.6199,800,28,70,50,30,6.5,0.5,20,50,1.4238,1
Seoni / Shivani,1992,1.00517,800,28,70,50,30,6.5,0.5,20,50,0.6199,1
Seoni / Shivani,1993,1.37398,800,28,70,50,30,6.5,0.5,20,50,1.00517,1
Seoni / Shivani,1994,1.3982,800,28,70,50,30,6.5,0.5,20,50,1.37398,1
Seoni / Shivani,1995,0.87388,800,28,70,50,30,6.5,0.5,20,50,1.3982,1
Seoni / Shivani,1996,1.0411199999999998,800,28,70,50,30,6.5,0.5,20,50,0.87388,1
Seoni / Shivani,1997,0.893,800,28,70,50,30,6.5,0.5,20,50,1.0411199999999998,1
Seoni / Shivani,1998,1.19619,800,28,70,50,30,6.5,0.5,20,50,0.893,1
Seoni / Shivani,1999,1.37825,800,28,70,50,30,6.5,0.5,20,50,1.19619,1
Seoni / Shivani,2000,0.39514,800,28,70,50,30,6.5,0.5,20,50,1.37825,1
Seoni / Shivani,2001,0.96897,800,28,70,50,30,6.5,0.5,20,50,0.39514,1
Seoni / Shivani,2002,0.6860599999999999,800,28,70,50,30,6.5,0.5,20,50,0.96897,1
Seoni / Shivani,2003,1.4568800000000002,800,28,70,50,30,6.5,0.5,20,50,0.6860599999999999,1
Seoni / Shivani,2004,0.73837,800,28,70,50,30,6.5,0.5,20,50,1.4568800000000002,1
Seoni / Shivani,2005,1.2166199999999998,800,28,70,50,30,6.5,0.5,20,50,0.73837,1
Seoni / Shivani,2006,1.13753,800,28,70,50,30,6.5,0.5,20,50,1.2166199999999998,1
Seoni / Shivani,2007,0.82025,800,28,70,50,30,6.5,0.5,20,50,1.13753,1
Seoni / Shivani,2008,0.66972,800,28,70,50,30,6.5,0.5,20,50,0.82025,1
Seoni / Shivani,2009,1.04795,800,28,70,50,30,6.5,0.5,20,50,0.66972,1
Seoni / Shivani,2010,1.3233,800,28,70,50,30,6.5,0.5,20,50,1.04795,1
Seoni / Shivani,2011,1.4554500000000001,800,28,70,50,30,6.5,0.5,20,50,1.3233,1
Seoni / Shivani,2012,2.05793,800,28,70,50,30,6.5,0.5,20,50,1.4554500000000001,1
Seoni / Shivani,2013,2.93524,800,28,70,50,30,6.5,0.5,20,50,2.05793,1
Seoni / Shivani,2014,1.43403,800,28,70,50,30,6.5,0.5,20,50,2.93524,1
Seoni / Shivani,2015,1.41225,800,28,70,50,30,6.5,0.5,20,50,1.43403,1
Seoni / Shivani,2016,2.4725300000000003,800,28,70,50,30,6.5,0.5,20,50,1.41225,1
Seoni / Shivani,2017,2.40352,800,28,70,50,30,6.5,0.5,20,50,2.4725300000000003,1
